"cps_bin","cps_center","n_cells","P2RY12","P2RY13","CX3CR1","TMEM119","CSF1R","SELPLG","GPR34","OLFML3","TREM2","TYROBP","APOE","CST7","LPL","CD9","ITGAX","CLEC7A","SPP1","GPNMB","CD33","MS4A6A","MS4A4A","INPP5D","ABI3","PLCG2","BIN1","PICALM","C1QA","C1QB","C1QC","C3","IL1B","TNF","NFKB1","CCL3","STAT1","CTSB","CTSD","CTSS","GRN","MERTK","GAS6","FTL","FTH1","IRF8"
"[0.1,0.2)",0.162741585434431,1731,-0.277508833376604,-0.149337711118418,-0.0425109974417936,-0.16505994846766,-0.454098957694257,-0.19025968165536,-0.191643539756615,-0.0331274841025285,-0.0355421658079948,-0.013268330642601,-0.0297445929688152,0.046233268007729,0.0660141140318643,0.307506277731432,0.346646859816906,0.123506391147562,0.314149325710269,0.186831612642737,-0.083651188484876,-0.499020164906968,-0.129616649437271,-0.255130247936646,-0.216776069951458,-0.160858943125654,-0.149141645201613,-0.0960867261447198,-0.34094904463908,-0.485035729055377,-0.418314151969679,-0.40761711536341,-0.126574849633823,0.0062403879090368,-0.0295381596515488,0.176254740518712,-0.126925989540391,0.0509843427940866,-0.18176880934556,-0.245479398929936,-0.220980052569452,-0.208288774632605,-0.237061256476656,0.072090703988832,0.578689187844565,0.0195722157294438
"[0.2,0.3)",0.238861505353692,3602,-0.0948810363770038,-0.0770032510016569,-0.0759631955901735,-0.0875638305953063,-0.137227245035984,-0.179657198922375,-0.144230844211539,-0.0592182324199341,-0.0185084634670959,-0.0981021468643442,-0.0855596854162146,-0.00245891712523919,-0.0802015480604812,-0.0875635854732056,-0.117070605449586,-0.0232467519174924,0.0136617367509719,-0.136637959375594,0.0239257621109241,0.0451557416854046,0.00115799069921852,0.135280050683927,0.113593604304909,-0.192790154902925,0.0416149000115296,-0.084082619317581,0.0228945822863856,0.0632247972981408,0.00608276669725961,0.157622241465785,0.0304044669149756,0.0516741867718042,0.0208167749479204,0.0503233533270091,0.104426943185133,0.0247878294161315,-0.240710328248559,0.000693967085687395,-0.146419468465939,-0.158303823004732,0.0124648565273253,-0.0937771174175718,0.108706430548007,0.0301286905728425
"[0.3,0.4)",0.334464802550424,4244,0.0897483656330294,0.032775100565061,0.168634464157865,-0.00162826768937921,0.0578472408218127,-0.0387328298696953,0.201069819817376,0.0815871976062982,0.0289039215413794,0.0267564664829084,0.0184974688498984,-0.0316280962340996,-0.0323903737725106,-0.0899516296180971,-0.0455458942767899,-0.0228262151269147,0.247268705673144,-0.109407067810356,-0.00498494504875218,0.147753303370638,0.0125825945229147,-0.0418215987490285,-0.0194341641108224,-0.00407846749399379,0.125974713030106,-0.019000393893368,0.100113706048433,0.0512121543835078,0.126177822022721,0.0400273334346981,-0.0229780223247969,0.0353112914917686,-0.0941887793324262,0.186475259636366,-0.102812264539268,-0.0939832611459121,-0.146522938186849,-0.0361556058980431,-0.02310145137878,-0.0570527491022816,-0.0684441600090448,0.130001209676015,0.142223999233854,0.139508043933554
"[0.4,0.5)",0.44723492192691,1505,0.127202347589805,0.0427215900721021,0.180907983426075,0.0661369282816636,0.0323110804234362,0.21443507035082,0.125523672195076,0.0821445286961991,0.259254302781296,0.261940567416209,0.308049925521594,-0.0114285512857391,-0.00935613523774866,0.155508425201667,0.415720559985431,0.206514169427158,-0.165336592455782,0.103248368135968,-0.010874793056886,-0.121069611135766,0.0146784698951182,0.118370951137731,0.038459934129073,0.112835886353118,-0.140032123484487,0.162989212736145,0.218052304423357,0.223286525797091,0.173590415377134,0.0867502329774923,-0.0416655902950022,-0.02885024349322,0.0187893297335105,-0.0475886291668777,-0.0563219991739173,0.552067187914275,-0.116502486547996,0.079768081086313,0.0330842628449924,-0.179108989376164,-0.0170803833196075,0.0498048390113063,0.236806174921966,-0.107082284695835
"[0.5,0.6)",0.539625158072236,4333,-0.0571568177661684,-0.0628047780327144,0.0461468660208228,-0.0680962694064721,0.153610716252693,-0.15024491416844,-0.142934717626199,-0.0523370220241774,-0.0105233695761063,-0.0512451875369942,-0.125504399784634,-0.0195487992370453,-0.0692422989621455,-0.132483990187157,-0.0391891589603451,-0.0603148638002496,0.107416157317421,-0.13047541136108,-0.0103817823817579,0.0310336832343735,0.0385306349822153,-0.112370855842357,0.0557623802114851,0.0995663030280417,0.495831995067723,-0.126455875233258,0.00873129354558217,0.141811847689238,0.0573293081826972,0.291651082375202,0.372500912443225,0.0484485492184098,0.0829700739616638,-0.00506793307136022,0.0261649597185254,-0.100800032132341,-0.0702244856521104,-0.105403791185675,-0.0557746229684275,-0.0490305214691369,0.292560377364983,0.0821272890539489,0.042509534870447,0.101591738362356
"[0.6,0.7)",0.662134397505326,4506,0.267733196876949,0.151849387272198,0.193332926154441,0.0272706530472514,0.148829049995489,0.150008911424521,0.274252584525675,-0.0190198816724384,-0.0353154708049123,-0.0238635362347874,-0.0364253999726498,-0.0354462712879299,-0.0473267777349275,-0.073825509879844,0.0564401388926158,0.0261826833529306,-0.166094445101483,-0.0373788538241713,-0.000409856789312929,-0.0984719194468074,-0.0187058062672405,0.0784836889199178,-0.0306208591458865,-0.0771509795081864,-0.151198536743009,0.17176078003891,-0.079704031426142,-0.168706518199112,-0.104512178199274,-0.0864326715496769,-0.149995711613362,-0.0103696441285364,-0.131152667956615,-0.0232795792744507,-0.090653870842386,-0.0064248802542276,-0.138683076322027,-0.027464342111284,-0.0128109149590286,0.160177987174038,-0.0734446317168625,-0.0979345648368563,-0.0473575935821088,0.0577083328608674
"[0.7,0.8)",0.75465635675566,7907,-0.126190017684241,-0.0875028448976066,-0.159646450649044,-0.0105868777945678,-0.114878222768879,-0.0680637177907307,-0.0426530054070649,-0.0538415058530768,-0.0154898814063886,-0.0525280155475628,-0.0415444790037808,0.0626279975823903,0.0938865541730846,0.0305729900489123,-0.0537053305358954,-0.0668209041236941,-0.0632953503859664,0.0697705044047525,0.0144763251742615,0.191486913704732,0.11192787249272,-0.076688512330622,0.0256186233084412,0.182280921796514,0.0178205495664427,-0.0844682249588454,-0.0372810725071962,0.00674031935104668,-0.0127994475632819,-0.0537121002855073,0.066611892770007,-0.0199405011193132,0.0834940807345273,-0.0567141077042383,0.136982611581794,0.00367465966263477,0.0878336823470108,0.0376425870187897,-0.00105588474479813,0.0480988432385958,0.0776789916168548,-0.0267430305171324,-0.13237503111375,-0.0606752983443531
"[0.8,0.9)",0.85069630379595,8939,0.0520227507429096,-0.0147803625285314,-0.0663053742891238,0.0714395924750199,0.088605537257974,0.128450733693035,-0.0393757641270927,0.0119601347150538,-0.0208746075183325,0.036043885655159,0.0779737925379687,-0.0201304177630282,0.00694108388152405,0.017983390502255,-0.0286177524265697,0.0459281928951656,-0.0436980349871107,0.01357625978212,0.00125500693808261,-0.016505961130066,-0.0563365802568232,0.0839727191178007,0.0181097042919201,0.0398890290314721,-0.118261591347263,0.110763110323638,0.0364432601972205,0.0386479636492441,0.0174936192787047,-0.0200390776729819,-0.0918242841758889,-0.013166194532881,-0.00173565169513158,-0.0681948737185651,-0.0277531391091776,-0.0196269086518671,0.164088277650428,0.0708380750941145,0.0882986930514199,0.0886360771319017,-0.027293646131984,-0.030232966888866,-0.164102525709448,-0.0523010286219976
"[0.9,1]",0.919882806697381,2138,-0.606735970879131,-0.305796119823266,-0.542960824928655,0.00287787563283296,-0.233032004424344,-0.0427587714740488,-0.331346827753479,-0.0654348739342891,-0.0478802545139317,0.0667490629360064,0.230476433690657,0.0378546740886113,0.0984615102037035,0.296272946045244,-0.0896790909493085,-0.022106718240682,0.202715357452443,0.42797244278562,-0.0287087959442836,0.0347749420062458,0.0201768268924031,-0.0716992575771409,-0.0622613534786274,-0.0587291062038657,-0.331888891540666,-0.104358068458674,0.0784013390670641,0.0672088274068659,0.0399997553725582,-0.213871862622292,-0.118867802643914,-0.0725124102073074,0.125157214078675,-0.0925074708417143,0.0268432043537535,0.315283701367773,0.55987125283329,0.112213244280088,0.249494376140795,-0.0301527730141529,-0.105758806925108,0.141466387397014,0.0440472910698442,-0.225991043587479
